Income,Firstdate,Lastdate,Amount,rfaf2,glast,gavr,class,rfaa2_G,rfaa2_E,rfaa2_F,pepstrfl_0
3,9304,9602,0.21,4,9,7.11,0,0,0,0,1
2,8704,9512,0.18,1,20,10.0,0,0,0,1,0
1,9209,9505,0.08,1,35,28.75,0,1,0,0,1
2,9103,9601,0.11,1,17,15.2,0,0,0,1,0
7,8609,9512,0.2,1,15,10.33,0,0,0,1,0
4,8612,9509,0.17,1,12,12.93,0,0,1,0,0
2,9301,9505,0.1,1,20,8.66,0,0,0,1,1
1,9103,9512,0.12,1,18,11.33,0,0,0,1,1
6,8912,9512,0.1,2,20,20.83,0,1,0,0,1
0,8902,9603,0.16,2,25,13.45,0,1,0,0,1
5,9401,9602,0.28,4,5,7.55,0,0,1,0,0
6,9202,9512,0.11,1,20,13.5,0,0,0,1,1
0,9510,9510,0.06,1,20,20.0,0,0,0,1,1
7,9509,9509,0.07,1,15,15.0,1,0,0,1,1
0,9003,9508,0.09,1,25,25.0,0,1,0,0,1
5,9403,9512,0.13,3,11,8.66,0,0,1,0,1
5,8912,9602,0.1,1,15,12.0,0,0,0,1,1
5,9407,9505,0.1,1,17,15.66,0,0,0,1,1
7,9309,9504,0.24,1,25,20.0,0,1,0,0,0
7,9601,9601,0.07,1,15,15.0,0,0,0,1,1
6,9502,9510,0.08,1,15,14.0,0,0,0,1,1
7,8803,9611,0.16,1,43,32.18,0,1,0,0,0
0,8711,9504,0.14,1,35,17.7,0,1,0,0,1
5,9312,9504,0.07,1,20,12.5,0,0,0,1,1
2,9501,9602,0.18,3,10,8.8,0,0,1,0,0
1,9101,9602,0.12,2,21,13.28,0,0,0,1,1
7,8910,9601,0.2,1,17,12.61,0,0,0,1,0
2,9601,9601,0.07,1,23,23.0,0,0,0,1,1
3,9210,9504,0.17,1,17,11.87,0,0,0,1,0
7,8909,9509,0.17,2,15,11.72,1,0,0,1,1
7,9505,9512,0.09,2,20,15.0,0,0,0,1,1
4,9508,9508,0.07,1,15,15.0,0,0,0,1,1
7,9507,9603,0.12,2,16,13.0,0,0,0,1,1
3,9310,9512,0.16,3,10,9.0,1,0,1,0,1
7,9410,9601,0.07,1,25,17.5,0,1,0,0,1
2,9301,9512,0.13,1,20,18.33,0,0,0,1,1
1,9402,9512,0.12,2,20,13.25,0,0,0,1,1
0,9403,9601,0.15,4,10,9.4,0,0,1,0,1
4,9101,9510,0.12,2,20,12.28,0,0,0,1,1
0,9002,9509,0.1,1,20,10.85,0,0,0,1,1
1,8710,9509,0.39,4,7,4.33,0,0,0,0,0
4,9404,9602,0.31,4,5,5.14,1,0,0,0,0
2,9411,9602,0.11,2,25,15.0,0,1,0,0,1
0,9201,9512,0.14,2,25,15.85,0,1,0,0,1
4,9510,9601,0.1,2,30,27.5,0,1,0,0,1
0,9310,9512,0.11,1,16,14.5,0,0,0,1,1
2,8609,9505,0.22,1,10,8.71,0,0,1,0,0
3,9104,9511,0.18,2,10,11.0,0,0,1,0,0
0,9112,9504,0.1,1,20,12.6,1,0,0,1,1
4,9410,9601,0.12,2,15,11.66,0,0,0,1,1
5,9302,9509,0.19,1,25,14.11,0,1,0,0,0
2,9410,9511,0.12,2,20,14.33,0,0,0,1,1
0,8707,9509,0.29,4,10,8.27,0,0,1,0,0
0,9012,9510,0.14,3,21,14.25,0,0,0,1,0
2,9201,9509,0.14,1,15,12.71,1,0,0,1,1
5,9309,9512,0.15,3,25,30.0,0,1,0,0,1
7,9310,9512,0.15,3,12,9.8,0,0,1,0,1
0,9302,9512,0.12,2,25,18.0,0,1,0,0,1
0,9104,9510,0.16,2,10,16.9,0,1,0,0,1
0,9109,9509,0.09,1,15,11.0,0,0,0,1,1
2,8811,9603,0.16,3,10,9.2,0,0,1,0,0
1,9109,9603,0.34,2,10,9.33,0,0,0,1,0
2,8610,9601,0.22,2,15,9.77,0,0,0,1,0
2,9209,9603,0.11,2,15,14.0,0,0,0,1,1
6,8607,9512,0.21,1,12,6.0,0,0,1,0,0
5,8911,9601,0.09,1,25,23.33,0,1,0,0,1
4,9602,9602,0.07,1,15,15.0,0,0,0,1,1
4,9410,9601,0.17,3,12,6.8,0,0,1,0,1
4,9503,9512,0.16,3,20,22.5,0,1,0,0,1
2,9401,9601,0.21,4,7,5.71,0,0,1,0,1
4,9402,9509,0.08,1,21,17.0,0,0,0,1,1
0,9404,9603,0.11,2,50,27.85,0,1,0,0,1
1,9410,9602,0.12,2,25,14.25,0,1,0,0,1
2,9409,9601,0.17,2,15,10.0,0,0,0,1,1
1,8608,9601,0.24,1,15,7.83,0,0,0,1,0
2,9502,9507,0.09,1,15,12.5,0,0,0,1,1
3,8804,9605,0.2,3,0,5.25,0,0,1,0,1
6,9203,9512,0.21,3,10,9.16,0,0,1,0,0
0,9602,9602,0.07,1,20,20.0,0,0,0,1,1
3,9203,9601,0.21,3,10,5.6,0,0,1,0,0
1,9502,9603,0.16,3,5,6.25,0,0,1,0,1
5,9510,9603,0.15,3,15,17.0,0,0,0,1,1
6,9409,9503,0.1,1,20,20.0,0,0,0,1,1
5,9601,9601,0.07,1,20,20.0,0,0,0,1,1
2,9202,9509,0.19,2,11,8.6,0,0,1,0,1
0,8609,9510,0.35,3,5,4.92,0,0,0,0,0
0,8711,9512,0.26,4,6,4.4,0,0,0,0,0
0,9409,9504,0.15,1,15,10.75,0,0,0,1,1
2,9310,9512,0.22,2,50,27.0,0,1,0,0,0
5,9310,9512,0.05,1,25,25.0,0,1,0,0,1
0,9112,9702,0.15,2,10,12.15,0,0,0,1,1
0,8609,9510,0.38,2,10,7.0,0,0,1,0,0
5,9301,9511,0.12,2,15,16.57,0,0,0,1,1
0,8612,9608,0.33,3,10,4.92,0,0,0,0,0
6,8611,9601,0.15,2,21,9.3,0,0,0,1,0
0,9502,9603,0.1,1,20,15.0,0,0,0,1,1
0,9510,9510,0.06,1,20,20.0,0,0,0,1,1
1,9507,9507,0.05,1,50,50.0,0,1,0,0,1
2,8610,9601,0.2,2,10,7.57,0,0,1,0,1
4,9309,9611,0.23,4,6,5.84,0,0,0,0,0
2,9502,9512,0.2,4,8,6.0,0,0,0,0,0
5,9409,9509,0.06,1,25,17.5,0,1,0,0,1
0,9202,9512,0.44,4,4,3.33,0,0,0,0,0
2,9002,9509,0.39,2,30,11.18,0,1,0,0,0
4,9303,9603,0.16,3,10,8.28,1,0,1,0,0
7,9309,9601,0.1,1,50,71.87,0,1,0,0,0
1,9109,9508,0.27,2,10,10.43,0,0,0,1,0
0,8812,9512,0.4,1,15,10.4,0,0,0,1,0
2,9401,9603,0.15,3,10,8.4,0,0,1,0,1
5,8902,9506,0.13,2,28,19.25,0,1,0,0,1
0,9310,9505,0.17,1,25,19.28,0,1,0,0,0
0,9103,9504,0.1,1,15,8.25,0,0,0,1,1
7,9010,9512,0.14,2,50,26.14,0,1,0,0,1
0,9302,9512,0.28,4,7,4.9,0,0,0,0,0
0,9410,9601,0.18,4,18,13.5,0,0,0,1,1
0,9310,9602,0.13,2,25,19.4,0,1,0,0,1
2,9301,9511,0.44,4,3,9.78,0,0,0,0,0
4,9002,9601,0.28,4,10,9.68,0,0,1,0,0
5,9406,9508,0.12,1,15,12.0,0,0,0,1,0
7,9503,9603,0.14,3,13,11.75,0,0,1,0,0
2,9212,9603,0.24,4,4,4.53,0,0,0,0,0
5,9310,9512,0.12,1,50,28.0,0,1,0,0,1
6,8807,9511,0.11,1,15,8.33,0,0,0,1,1
4,9301,9512,0.22,4,9,6.42,0,0,0,0,1
2,9401,9603,0.21,4,7,4.71,0,0,0,0,0
2,8905,9512,0.28,4,5,2.93,0,0,0,0,0
7,9510,9510,0.06,1,30,30.0,0,1,0,0,1
4,8801,9601,0.15,1,23,17.16,0,0,0,1,1
0,9503,9512,0.23,3,10,6.0,0,0,1,0,0
2,8803,9603,0.25,3,5,4.56,0,0,0,0,0
2,8701,9512,0.21,3,10,4.23,0,0,1,0,0
2,9410,9512,0.09,1,15,12.5,0,0,0,1,1
7,9410,9508,0.14,2,20,12.5,0,0,0,1,1
5,9104,9512,0.09,1,16,13.0,0,0,0,1,1
7,9009,9602,0.17,2,40,24.16,0,1,0,0,0
2,9210,9512,0.09,1,20,10.5,0,0,0,1,1
4,8611,9504,0.16,1,15,9.9,0,0,0,1,0
5,9510,9602,0.25,3,11,7.33,0,0,1,0,1
3,8612,9601,0.25,3,10,7.72,0,0,1,0,0
0,9101,9511,0.1,1,20,9.8,0,0,0,1,0
4,9410,9601,0.2,4,8,7.2,0,0,0,0,1
0,8608,9509,0.3,3,4,5.0,0,0,0,0,0
4,8612,9512,0.18,1,12,11.31,0,0,1,0,0
7,8812,9602,0.15,2,52,34.0,0,1,0,0,1
6,9501,9511,0.12,2,20,20.0,0,0,0,1,1
4,9110,9511,0.34,2,25,8.85,0,1,0,0,0
6,9401,9701,0.11,1,14,14.0,0,0,0,1,1
0,9101,9601,0.2,2,15,9.41,0,0,0,1,0
4,8808,9601,0.18,3,15,11.41,0,0,0,1,0
3,8910,9509,0.29,2,20,15.66,0,0,0,1,0
5,9409,9505,0.08,1,20,15.0,0,0,0,1,1
5,8910,9512,0.29,1,15,12.63,0,0,0,1,0
1,8609,9601,0.38,3,5,4.58,0,0,0,0,0
0,9209,9510,0.31,4,5,5.53,0,0,0,0,0
5,9210,9504,0.09,1,30,19.25,0,1,0,0,1
0,8910,9512,0.12,1,15,9.2,1,0,0,1,1
5,8710,9511,0.17,3,5,7.54,0,0,1,0,1
1,8802,9512,0.19,1,20,6.66,0,0,0,1,0
5,8805,9508,0.09,1,25,14.66,0,1,0,0,1
4,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9210,9511,0.11,1,25,11.0,0,1,0,0,1
3,9201,9512,0.08,1,30,23.0,0,1,0,0,1
7,9401,9504,0.07,1,20,15.0,0,0,0,1,1
7,9111,9512,0.12,3,25,18.16,0,1,0,0,1
7,9510,9510,0.06,1,15,15.0,0,0,0,1,1
0,8609,9603,0.21,1,10,9.06,0,0,1,0,0
3,9501,9512,0.12,2,17,15.66,0,0,0,1,1
0,9410,9512,0.2,4,5,5.66,0,0,1,0,0
0,9409,9511,0.08,1,20,16.5,0,0,0,1,1
2,8609,9512,0.43,1,10,5.1,0,0,1,0,0
2,9510,9603,0.16,3,17,12.66,0,0,0,1,1
5,9209,9602,0.16,3,20,10.71,0,0,0,1,1
4,9601,9601,0.07,1,20,20.0,0,0,0,1,1
2,8612,9603,0.3,4,5,4.42,0,0,0,0,0
3,9109,9603,0.08,1,20,18.25,0,0,0,1,1
5,9509,9509,0.07,1,15,15.0,1,0,0,1,1
4,9002,9512,0.2,2,25,12.16,0,1,0,0,0
0,9310,9512,0.16,4,10,9.2,0,0,1,0,1
0,9001,9512,0.18,1,25,12.25,0,1,0,0,1
5,9009,9511,0.18,2,50,14.58,0,1,0,0,0
4,9411,9512,0.15,3,15,11.75,0,0,0,1,1
7,9510,9602,0.11,2,25,37.5,0,1,0,0,1
0,9601,9601,0.07,1,15,15.0,1,0,0,1,1
3,8812,9702,0.18,3,30,20.88,0,1,0,0,0
5,9002,9512,0.12,2,25,21.75,0,1,0,0,1
4,9402,9511,0.15,3,13,10.6,0,0,0,1,1
5,9401,9506,0.1,1,15,11.66,0,0,0,1,1
0,9501,9508,0.04,1,100,62.5,0,1,0,0,1
0,9602,9602,0.07,1,15,15.0,0,0,0,1,1
5,8712,9507,0.23,1,15,10.81,0,0,0,1,0
0,9501,9603,0.54,4,4,5.33,1,0,0,0,0
5,9102,9509,0.3,3,5,4.87,0,0,0,0,0
0,9510,9510,0.05,1,40,40.0,0,1,0,0,1
0,8903,9611,0.58,1,10,9.92,0,0,1,0,0
0,9412,9511,0.15,1,25,22.5,0,1,0,0,1
4,8801,9512,0.35,3,5,4.34,1,0,0,0,0
6,9509,9509,0.07,1,15,15.0,0,0,0,1,1
0,9512,9512,0.09,1,25,25.0,0,1,0,0,1
1,9506,9506,0.02,1,100,100.0,0,1,0,0,1
0,9203,9601,0.14,2,15,9.0,0,0,0,1,1
3,9103,9512,0.16,2,15,8.37,0,0,0,1,0
5,9203,9507,0.12,2,40,30.71,0,1,0,0,1
5,8912,9511,0.14,2,26,14.11,0,1,0,0,1
0,8612,9602,0.37,3,5,5.53,0,0,0,0,0
5,8910,9512,0.1,1,10,11.0,0,0,0,1,0
3,8804,9508,0.16,1,25,10.8,0,1,0,0,0
4,8909,9504,0.11,1,50,47.5,0,1,0,0,1
0,9404,9601,0.17,3,12,8.2,0,0,1,0,1
0,9302,9603,0.13,1,35,16.66,1,1,0,0,1
2,9104,9509,0.13,2,10,18.42,0,0,0,1,1
6,8803,9511,0.36,3,5,4.72,1,0,0,0,0
0,9501,9601,0.22,1,25,22.5,0,1,0,0,1
5,9506,9506,0.05,1,25,25.0,0,1,0,0,1
4,8612,9601,0.35,3,9,6.11,0,0,0,0,0
5,9102,9602,0.14,3,5,24.25,0,0,1,0,1
5,8611,9603,0.6,4,3,2.82,0,0,0,0,0
0,9601,9601,0.14,1,20,20.0,0,0,0,1,1
0,9309,9511,0.17,1,29,25.0,0,1,0,0,1
1,9411,9508,0.16,3,10,8.0,0,0,1,0,1
5,9402,9510,0.13,3,20,9.75,0,0,0,1,1
5,9312,9512,0.17,3,18,8.0,0,0,0,1,1
0,8703,9509,0.26,2,15,8.34,0,0,0,1,0
2,9507,9507,0.06,1,25,25.0,1,1,0,0,1
7,9602,9602,0.07,1,15,15.0,0,0,0,1,1
0,9508,9508,0.09,1,15,15.0,0,0,0,1,1
7,8902,9509,0.11,1,60,42.85,0,1,0,0,0
3,8909,9507,0.1,1,25,10.0,0,1,0,0,0
6,9512,9512,0.07,1,30,30.0,0,1,0,0,1
0,9102,9511,0.33,4,5,5.16,0,0,0,0,0
3,9501,9701,0.15,1,15,11.0,0,0,0,1,1
5,9401,9509,0.12,1,25,10.75,0,1,0,0,1
4,9209,9512,0.14,2,17,12.85,0,0,0,1,0
4,9109,9504,0.43,1,10,3.84,0,0,1,0,0
5,8810,9510,0.14,1,19,9.5,0,0,0,1,1
2,9501,9601,0.1,1,15,10.0,0,0,0,1,1
2,9202,9612,0.14,2,20,13.07,0,0,0,1,1
0,9506,9512,0.13,3,11,10.33,0,0,0,1,1
2,8702,9509,0.24,4,5,4.18,0,0,0,0,0
2,8809,9512,0.25,1,12,6.11,0,0,1,0,0
4,8805,9509,0.17,2,11,18.75,0,0,1,0,0
4,9209,9512,0.13,3,11,8.2,0,0,1,0,1
3,9201,9506,0.32,3,10,9.11,0,0,1,0,1
4,9409,9602,0.13,3,13,11.25,0,0,1,0,1
0,8704,9512,0.19,1,15,10.38,0,0,0,1,0
2,8608,9512,0.25,1,11,8.3,0,0,1,0,0
7,9010,9505,0.17,1,20,12.09,0,0,0,1,0
1,8910,9512,0.16,2,10,9.4,0,0,1,0,1
2,8809,9512,0.13,2,15,8.57,0,0,0,1,1
0,8710,9512,0.35,4,25,24.11,0,1,0,0,0
7,8912,9512,0.12,1,25,15.14,0,1,0,0,1
2,9210,9505,0.07,1,25,18.33,0,1,0,0,1
1,8703,9504,0.23,1,12,6.62,0,0,1,0,0
0,9310,9512,0.1,1,15,9.0,0,0,0,1,1
0,9602,9602,0.07,1,20,20.0,0,0,0,1,1
2,9404,9511,0.13,3,10,11.0,0,0,1,0,1
1,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9101,9511,0.09,1,15,10.25,0,0,0,1,1
7,9512,9512,0.07,1,15,15.0,0,0,0,1,1
6,9010,9512,0.1,1,35,17.83,0,1,0,0,1
2,8701,9506,0.19,1,20,12.46,0,0,0,1,1
2,9312,9603,0.13,1,15,10.0,1,0,0,1,1
0,9110,9506,0.23,1,15,5.83,0,0,0,1,1
0,9101,9509,0.34,3,7,4.55,0,0,0,0,0
3,9601,9602,0.14,2,23,16.5,0,0,0,1,1
5,9012,9506,0.21,2,21,14.58,0,0,0,1,0
5,8609,9504,0.3,1,14,9.96,0,0,1,0,0
0,9303,9601,0.24,3,10,7.27,0,0,1,0,0
1,9010,9511,0.31,3,10,4.8,1,0,1,0,0
0,9502,9512,0.18,1,16,13.0,0,0,0,1,1
0,9209,9505,0.09,1,17,11.0,0,0,0,1,1
2,8701,9602,0.2,3,10,7.76,0,0,1,0,0
2,9501,9512,0.1,1,15,10.0,0,0,0,1,1
2,9001,9603,0.29,4,5,4.82,0,0,0,0,0
0,9410,9511,0.09,1,15,10.0,0,0,0,1,1
5,9106,9509,0.14,1,40,22.12,0,1,0,0,0
1,9210,9512,0.22,3,15,11.08,0,0,0,1,1
1,9302,9506,0.13,1,25,16.66,0,1,0,0,1
0,9501,9603,0.13,2,11,10.33,0,0,0,1,1
7,9204,9512,0.11,2,29,14.6,0,1,0,0,1
3,8803,9511,0.23,1,20,11.7,0,0,0,1,0
1,8701,9511,0.25,1,11,7.0,0,0,1,0,0
5,9303,9512,0.08,1,22,15.66,0,0,0,1,1
0,9509,9509,0.07,1,20,20.0,0,0,0,1,1
5,9210,9507,0.12,1,15,10.0,0,0,0,1,0
2,9509,9509,0.07,1,17,17.0,0,0,0,1,1
2,9102,9509,0.1,1,15,11.42,0,0,0,1,1
7,9310,9504,0.09,1,26,14.0,0,1,0,0,1
6,9104,9512,0.14,1,20,10.37,0,0,0,1,0
0,9507,9507,0.07,1,15,15.0,0,0,0,1,1
2,9002,9512,0.32,3,5,5.15,0,0,0,0,0
5,8812,9505,0.56,1,14,11.32,0,0,1,0,0
5,9010,9602,0.17,4,7,6.37,0,0,1,0,1
0,8707,9506,0.21,1,12,7.33,0,0,1,0,0
0,9502,9512,0.1,2,27,24.0,0,1,0,0,1
5,9012,9505,0.11,1,15,11.71,0,0,0,1,1
2,9204,9511,0.09,1,15,11.0,0,0,0,1,1
5,8809,9602,0.17,2,14,9.27,0,0,1,0,0
5,8702,9510,0.44,1,25,6.65,1,1,0,0,0
1,8706,9505,0.27,1,20,14.48,0,0,1,0,0
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9601,9601,0.07,1,15,15.0,0,0,0,1,1
0,9201,9505,0.11,1,175,74.16,0,1,0,0,1
1,8909,9512,0.2,2,10,5.41,0,0,1,0,0
0,9402,9511,0.13,1,19,7.5,0,0,0,1,1
0,8803,9509,0.18,2,10,8.58,0,0,1,0,1
2,9403,9601,0.15,1,17,8.6,0,0,0,1,0
0,9509,9602,0.15,3,15,10.33,0,0,0,1,1
5,9103,9512,0.07,2,100,93.75,0,1,0,0,1
0,9003,9603,0.14,2,10,15.22,0,0,1,0,1
0,8702,9510,0.2,2,10,8.16,0,0,1,0,0
2,8608,9601,0.25,4,10,7.3,0,0,1,0,0
1,8612,9512,0.22,3,25,22.41,0,1,0,0,0
3,9509,9603,0.13,2,15,10.0,0,0,0,1,1
1,9101,9601,0.32,3,5,4.88,0,0,0,0,0
4,8912,9510,0.19,2,13,10.5,0,0,1,0,1
0,9101,9601,0.15,1,25,14.66,0,1,0,0,1
1,9510,9510,0.07,1,15,15.0,0,0,0,1,1
7,9111,9511,0.15,1,20,10.5,0,0,0,1,0
0,9301,9603,0.26,4,10,10.76,0,0,0,1,0
5,8608,9511,0.18,1,10,8.25,0,0,1,0,0
6,9302,9511,0.12,2,16,15.0,0,0,0,1,1
4,9401,9509,0.06,1,20,15.0,0,0,0,1,1
3,9401,9601,0.2,4,6,4.14,0,0,0,0,0
3,8809,9508,0.28,1,15,9.1,1,0,0,1,0
7,8609,9603,0.2,1,31,19.56,1,1,0,0,0
2,9102,9602,0.12,1,20,13.42,0,0,0,1,1
0,9112,9512,0.09,1,15,9.0,0,0,0,1,1
3,8704,9511,0.25,1,10,6.44,0,0,1,0,0
6,9109,9506,0.28,2,5,7.5,0,0,1,0,0
2,9003,9503,0.08,1,20,17.5,0,0,0,1,1
0,9506,9603,0.17,4,5,6.16,0,0,1,0,0
2,9507,9507,0.06,1,25,25.0,0,1,0,0,1
1,9602,9602,0.07,1,18,18.0,0,0,0,1,1
5,8804,9504,0.24,1,12,9.75,0,0,1,0,0
1,8712,9512,0.16,2,11,6.45,0,0,1,0,0
0,9507,9507,0.05,1,20,20.0,0,0,0,1,1
5,9401,9504,0.12,1,20,12.5,0,0,0,1,1
5,9402,9601,0.13,1,20,14.0,0,0,0,1,0
1,9209,9512,0.1,1,28,13.0,0,1,0,0,1
0,9401,9510,0.15,2,14,10.8,0,0,0,1,1
4,8810,9601,0.34,4,7,6.9,0,0,1,0,0
0,8608,9603,0.48,4,5,3.13,0,0,0,0,0
0,9311,9512,0.09,1,20,11.66,0,0,0,1,1
4,9412,9512,0.12,2,18,16.66,0,0,0,1,1
0,9504,9511,0.09,2,16,13.0,0,0,0,1,1
5,9512,9512,0.08,1,20,20.0,0,0,0,1,1
5,9002,9602,0.28,2,10,11.68,0,0,0,1,1
1,9111,9603,0.11,2,10,21.66,0,0,0,1,0
0,9501,9506,0.08,1,25,17.5,0,1,0,0,1
4,8811,9512,0.12,1,20,13.25,0,0,0,1,0
2,9506,9506,0.05,1,25,25.0,0,1,0,0,1
7,8801,9601,0.21,2,12,8.69,0,0,1,0,0
7,9602,9602,0.07,1,15,15.0,0,0,0,1,1
5,8901,9603,0.16,2,12,10.6,0,0,1,0,0
0,8911,9507,0.14,1,20,23.5,0,0,0,1,1
3,9001,9601,0.26,3,10,6.46,0,0,1,0,0
2,8703,9511,0.14,2,25,14.5,0,1,0,0,1
0,9107,9505,0.1,1,20,13.5,0,0,0,1,1
0,9202,9603,0.24,3,15,14.28,0,0,0,1,1
0,9401,9504,0.12,1,20,13.0,0,0,0,1,0
6,9501,9701,0.2,4,25,25.33,0,1,0,0,1
5,9312,9509,0.09,1,20,12.0,0,0,0,1,1
2,9004,9504,0.2,1,14,10.69,0,0,1,0,0
5,9301,9507,0.12,1,15,9.0,0,0,0,1,1
2,8909,9506,0.1,1,16,13.6,0,0,0,1,1
5,9210,9601,0.09,1,20,13.5,0,0,0,1,1
0,8703,9511,0.2,2,15,11.0,0,0,0,1,0
4,9409,9512,0.14,3,13,12.0,1,0,1,0,1
5,8702,9504,0.22,1,10,6.56,0,0,1,0,0
0,9202,9601,0.1,1,30,22.0,0,1,0,0,1
2,9601,9601,0.07,1,20,20.0,0,0,0,1,1
0,9402,9603,0.19,3,10,4.83,0,0,1,0,0
1,8703,9512,0.26,3,20,13.35,0,1,0,0,0
1,8810,9512,0.25,1,18,10.0,0,0,0,1,0
2,9507,9512,0.13,3,12,11.33,0,0,1,0,1
6,8809,9508,0.14,1,16,10.23,0,0,0,1,1
0,9201,9504,0.09,1,20,9.25,0,0,0,1,1
2,9202,9512,0.12,1,40,15.83,0,1,0,0,1
5,8609,9510,0.21,3,10,7.62,0,0,1,0,0
4,9003,9512,0.15,1,16,9.77,0,0,0,1,0
2,9503,9512,0.28,4,12,10.57,0,0,1,0,0
7,9004,9512,0.27,4,15,9.23,0,0,0,1,1
0,8801,9504,0.27,1,50,23.9,0,1,0,0,0
2,9201,9511,0.23,2,10,13.15,0,0,1,0,0
5,9003,9601,0.3,1,10,8.62,0,0,1,0,0
7,9511,9511,0.07,1,20,20.0,0,0,0,1,1
0,9201,9512,0.14,2,15,11.0,0,0,0,1,1
4,9311,9506,0.09,2,12,14.0,0,0,0,1,1
4,9409,9603,0.12,2,15,11.66,0,0,0,1,1
6,9509,9509,0.06,1,25,25.0,0,1,0,0,1
3,9104,9504,0.12,1,15,10.5,0,0,0,1,0
3,9408,9603,0.12,2,18,14.0,0,0,0,1,1
1,8611,9512,0.21,3,10,12.05,0,0,0,1,0
3,9409,9512,0.16,3,10,7.6,0,0,1,0,1
6,9102,9511,0.13,1,16,8.83,0,0,0,1,1
1,8711,9512,0.12,2,20,13.37,0,0,0,1,1
2,9009,9511,0.12,2,32,19.23,0,1,0,0,0
4,9105,9603,0.24,2,11,6.42,0,0,1,0,0
4,9506,9511,0.09,2,20,20.0,0,0,0,1,1
6,9209,9504,0.1,1,16,10.75,0,0,0,1,1
0,9301,9507,0.17,3,15,11.37,0,0,0,1,0
1,9012,9512,0.13,1,20,12.0,0,0,0,1,0
4,9309,9511,0.11,1,40,18.4,0,1,0,0,1
1,8707,9512,0.18,1,25,10.52,0,1,0,0,0
7,9102,9512,0.16,1,25,23.2,0,1,0,0,1
0,8801,9512,0.12,1,17,10.62,0,0,0,1,0
4,9209,9512,0.1,1,17,11.0,0,0,0,1,1
0,9401,9512,0.1,1,15,10.0,0,0,0,1,1
1,9204,9511,0.18,1,30,9.62,0,1,0,0,0
3,8706,9505,0.21,1,25,16.76,0,1,0,0,0
5,8608,9512,0.48,1,10,5.44,0,0,1,0,0
0,9009,9602,0.14,2,23,11.75,0,0,0,1,0
6,8909,9511,0.29,1,10,8.31,0,0,1,0,0
0,9310,9512,0.21,3,10,10.0,0,0,1,0,0
5,8608,9601,0.14,1,25,9.88,0,1,0,0,0
3,8611,9512,0.3,2,23,15.0,0,1,0,0,0
0,9401,9510,0.1,1,16,10.33,0,0,0,1,1
7,9210,9603,0.1,1,15,15.0,0,0,0,1,1
5,9003,9504,0.24,1,12,7.71,0,0,1,0,0
3,9403,9512,0.22,4,15,11.75,0,0,0,1,0
4,9503,9512,0.2,4,5,8.0,0,0,1,0,1
3,8809,9506,0.3,2,14,18.73,0,0,0,1,0
1,9204,9511,0.09,1,17,11.0,0,0,0,1,1
0,9101,9602,0.14,3,17,10.28,0,0,0,1,0
4,9601,9603,0.2,2,6,15.5,0,1,0,0,1
1,9401,9601,0.15,2,25,14.33,0,1,0,0,0
4,8909,9505,0.23,1,20,15.07,0,0,0,1,0
5,9209,9505,0.28,1,14,9.64,0,0,1,0,0
3,8809,9512,0.14,1,17,18.53,0,0,0,1,0
0,9502,9601,0.15,3,20,11.5,0,0,0,1,0
7,8704,9601,0.21,1,14,8.5,0,0,1,0,0
3,8810,9510,0.12,2,25,15.5,0,1,0,0,0
2,8612,9504,0.33,1,25,14.76,0,1,0,0,0
1,8809,9606,0.46,4,10,10.4,0,0,0,1,0
0,9601,9601,0.07,1,50,50.0,0,1,0,0,1
4,8809,9602,0.27,3,5,5.05,0,0,0,0,0
0,8702,9601,0.22,2,10,10.68,1,0,1,0,0
7,8809,9602,0.11,2,17,13.28,0,0,0,1,0
7,8611,9512,0.12,1,25,15.57,0,1,0,0,0
1,8802,9504,0.16,1,20,10.22,0,0,0,1,1
6,9301,9602,0.28,4,7,3.3,0,0,0,0,0
0,9402,9601,0.17,2,20,23.83,0,1,0,0,1
4,8612,9505,0.42,1,10,9.75,0,0,1,0,0
0,9310,9512,0.06,1,24,22.0,0,0,0,1,1
0,8909,9512,0.12,1,16,10.28,0,0,0,1,1
4,8804,9702,0.22,2,10,9.8,0,0,1,0,0
0,9111,9504,0.1,1,15,8.0,0,0,0,1,0
2,8809,9512,0.18,2,12,6.63,0,0,1,0,1
6,9309,9602,0.23,4,8,8.55,0,0,1,0,1
7,9201,9601,0.17,1,15,11.11,0,0,0,1,0
0,8804,9510,0.22,2,10,8.92,1,0,1,0,0
2,9602,9602,0.07,1,20,20.0,0,0,0,1,1
7,9102,9510,0.12,1,25,20.0,0,1,0,0,0
2,9509,9509,0.06,1,20,20.0,0,0,0,1,1
5,9102,9701,0.12,2,0,11.4,0,0,0,1,1
6,8802,9504,0.23,1,18,13.14,1,0,0,1,0
4,9110,9601,0.12,3,10,7.77,0,0,0,1,1
2,9411,9602,0.15,3,12,12.25,0,0,0,1,1
4,9302,9508,0.12,2,14,13.0,0,0,0,1,1
2,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9301,9602,0.34,3,12,8.37,0,0,1,0,0
2,9001,9606,0.13,3,25,17.36,0,1,0,0,1
7,9009,9504,0.11,1,19,17.5,0,0,0,1,1
3,9602,9602,0.07,1,15,15.0,0,0,0,1,1
